somay,distance,may0,may1,may2,may3,reward
0,0,0.34066666666666656,0.0,0.0,0.0,1
0,0,0.5336666666666665,0.0,0.0,0.0,1
0,0,0.19366666666666665,0.0,0.0,0.0,1
0,0,0.388,0.0,0.0,0.0,1
0,0,0.19466666666666665,0.0,0.0,0.0,1
0,0,0.3893333333333333,0.0,0.0,0.0,1
0,0,0.5843333333333333,0.0,0.0,0.0,1
0,0,0.7796666666666666,0.0,0.0,0.0,1
0,0,0.975,0.0,0.0,0.0,1
0,0,0.19599999999999998,0.0,0.0,0.0,1
0,0,0.39199999999999996,0.0,0.0,0.0,1
0,0,0.5886666666666667,0.0,0.0,0.0,1
0,0,0.7853333333333333,0.0,0.0,0.0,1
0,0,0.9823333333333333,0.0,0.0,0.0,1
0,0,0.19733333333333333,0.0,0.0,0.0,1
0,0,0.3953333333333333,0.0,0.0,0.0,1
0,0,0.19833333333333333,0.0,0.0,0.0,1
0,0,0.397,0.0,0.0,0.0,1
0,0,0.5956666666666667,0.0,0.0,0.0,1
0,0,0.7943333333333333,0.0,0.0,0.0,1
0,0,0.19866666666666666,0.0,0.0,0.0,1
0,0,0.3976666666666666,0.0,0.0,0.0,1
0,0,0.5976666666666666,0.0,0.0,0.0,1
0,0,0.7979999999999999,0.0,0.0,0.0,1
0,0,0.9989999999999999,0.0,0.0,0.0,1
0,0,0.20166666666666666,0.0,0.0,0.0,1
0,0,0.4043333333333333,0.0,0.0,0.0,1
0,0,0.6076666666666667,0.0,0.0,0.0,1
0,0,0.811,0.0,0.0,0.0,1
0,0,1.0150000000000001,0.0,0.0,0.0,1
0,0,0.21933333333333346,0.0,0.0,0.0,1
0,0,0.4246666666666668,0.0,0.0,0.0,1
0,0,0.20566666666666666,0.0,0.0,0.0,1
0,0,0.41133333333333333,0.0,0.0,0.0,1
0,0,0.6176666666666667,0.0,0.0,0.0,1
0,0,0.8243333333333334,0.0,0.0,0.0,1
0,0,0.20666666666666667,0.0,0.0,0.0,1
0,0,0.41400000000000003,0.0,0.0,0.0,1
0,0,0.6216666666666667,0.0,0.0,0.0,1
0,0,0.8293333333333334,0.0,0.0,0.0,1
0,0,0.208,0.0,0.0,0.0,1
0,0,0.41833333333333333,0.0,0.0,0.0,1
0,0,0.629,0.0,0.0,0.0,1
0,0,0.211,0.0,0.0,0.0,1
0,0,0.42233333333333334,0.0,0.0,0.0,1
0,0,0.6336666666666667,0.0,0.0,0.0,1
0,0,0.8450000000000001,0.0,0.0,0.0,1
0,0,0.21166666666666667,0.0,0.0,0.0,1
0,0,0.42333333333333334,0.0,0.0,0.0,1
0,0,0.6353333333333333,0.0,0.0,0.0,1
0,0,0.212,0.0,0.0,0.0,1
0,0,0.424,0.0,0.0,0.0,1
0,0,0.21366666666666667,0.0,0.0,0.0,1
0,0,0.21366666666666667,0.0,0.0,0.0,1
0,0,0.21433333333333335,0.0,0.0,0.0,1
0,0,0.42900000000000005,0.0,0.0,0.0,1
0,0,0.21466666666666667,0.0,0.0,0.0,1
0,0,0.42966666666666664,0.0,0.0,0.0,1
0,0,0.21566666666666667,0.0,0.0,0.0,1
0,0,0.43200000000000005,0.0,0.0,0.0,1
0,0,0.6486666666666667,0.0,0.0,0.0,1
0,0,0.8653333333333334,0.0,0.0,0.0,1
0,0,0.217,0.0,0.0,0.0,1
0,0,0.43433333333333335,0.0,0.0,0.0,1
0,0,0.21866666666666668,0.0,0.0,0.0,1
0,0,0.43866666666666665,0.0,0.0,0.0,1
0,0,0.22,0.0,0.0,0.0,1
0,0,0.44,0.0,0.0,0.0,1
0,0,0.6606666666666667,0.0,0.0,0.0,1
0,0,0.8826666666666667,0.0,0.0,0.0,1
0,0,0.222,0.0,0.0,0.0,1
0,0,0.44433333333333336,0.0,0.0,0.0,1
0,0,0.224,0.0,0.0,0.0,1
0,0,0.224,0.0,0.0,0.0,1
0,0,0.44833333333333336,0.0,0.0,0.0,1
0,0,0.6726666666666667,0.0,0.0,0.0,1
0,0,0.8973333333333334,0.0,0.0,0.0,1
0,0,1.1230000000000002,0.0,0.0,0.0,1
0,0,0.3490000000000002,0.0,0.0,0.0,1
0,0,0.5753333333333336,0.0,0.0,0.0,1
0,0,0.8020000000000003,0.0,0.0,0.0,1
0,0,1.0290000000000004,0.0,0.0,0.0,1
0,0,0.25633333333333375,0.0,0.0,0.0,1
0,0,0.48400000000000043,0.0,0.0,0.0,1
0,0,0.228,0.0,0.0,0.0,1
0,0,0.456,0.0,0.0,0.0,1
0,0,0.6843333333333333,0.0,0.0,0.0,1
0,0,0.913,0.0,0.0,0.0,1
0,0,0.2293333333333333,0.0,0.0,0.0,1
0,0,0.45899999999999996,0.0,0.0,0.0,1
0,0,0.689,0.0,0.0,0.0,1
0,0,0.22999999999999998,0.0,0.0,0.0,1
0,0,0.46033333333333326,0.0,0.0,0.0,1
0,0,0.6906666666666665,0.0,0.0,0.0,1
0,0,0.9213333333333332,0.0,0.0,0.0,1
0,0,1.152,0.0,0.0,0.0,1
0,0,0.3826666666666666,0.0,0.0,0.0,1
0,0,0.6139999999999999,0.0,0.0,0.0,1
0,0,0.8459999999999999,0.0,0.0,0.0,1
0,0,0.2323333333333333,0.0,0.0,0.0,1
0,0,0.4646666666666666,0.0,0.0,0.0,1
0,0,0.697,0.0,0.0,0.0,1
0,0,0.9303333333333332,0.0,0.0,0.0,1
0,0,0.23366666666666666,0.0,0.0,0.0,1
0,0,0.4673333333333333,0.0,0.0,0.0,1
0,0,0.23366666666666666,0.0,0.0,0.0,1
0,0,0.4676666666666667,0.0,0.0,0.0,1
0,0,0.702,0.0,0.0,0.0,1
0,0,0.9366666666666666,0.0,0.0,0.0,1
0,0,1.1716666666666666,0.0,0.0,0.0,1
0,0,1.4066666666666667,0.0,0.0,0.0,0.9966264500931006
0,0,0.6423333333333334,0.0,0.0,0.0,1
0,0,0.23566666666666666,0.0,0.0,0.0,1
0,0,0.236,0.0,0.0,0.0,1
0,0,0.47233333333333327,0.0,0.0,0.0,1
0,0,0.7096666666666666,0.0,0.0,0.0,1
0,0,0.2373333333333333,0.0,0.0,0.0,1
0,0,0.4756666666666666,0.0,0.0,0.0,1
0,0,0.7143333333333333,0.0,0.0,0.0,1
0,0,0.9533333333333333,0.0,0.0,0.0,1
0,0,0.239,0.0,0.0,0.0,1
0,0,0.4783333333333333,0.0,0.0,0.0,1
0,0,0.7183333333333333,0.0,0.0,0.0,1
0,0,0.9583333333333333,0.0,0.0,0.0,1
0,0,1.1986666666666665,0.0,0.0,0.0,1
0,0,0.43933333333333324,0.0,0.0,0.0,1
0,0,0.241,0.0,0.0,0.0,1
0,0,0.482,0.0,0.0,0.0,1
0,0,0.723,0.0,0.0,0.0,1
0,0,0.964,0.0,0.0,0.0,1
0,0,1.2056666666666667,0.0,0.0,0.0,1
0,0,0.44766666666666666,0.0,0.0,0.0,1
0,0,0.6896666666666667,0.0,0.0,0.0,1
0,0,0.9326666666666666,0.0,0.0,0.0,1
0,0,1.1756666666666666,0.0,0.0,0.0,1
0,0,0.41933333333333334,0.0,0.0,0.0,1
0,0,0.663,0.0,0.0,0.0,1
0,0,0.907,0.0,0.0,0.0,1
0,0,1.1513333333333333,0.0,0.0,0.0,1
0,0,1.3956666666666666,0.0,0.0,0.0,1
0,0,0.6399999999999999,0.0,0.0,0.0,1
0,0,0.8843333333333332,0.0,0.0,0.0,1
0,0,1.1289999999999998,0.0,0.0,0.0,1
0,0,0.3736666666666665,0.0,0.0,0.0,1
0,0,0.6186666666666665,0.0,0.0,0.0,1
0,0,0.8636666666666665,0.0,0.0,0.0,1
0,0,1.1089999999999998,0.0,0.0,0.0,1
0,0,0.35433333333333306,0.0,0.0,0.0,1
0,0,0.6006666666666663,0.0,0.0,0.0,1
0,0,0.24633333333333332,0.0,0.0,0.0,1
0,0,0.493,0.0,0.0,0.0,1
0,0,0.74,0.0,0.0,0.0,1
0,0,0.9873333333333333,0.0,0.0,0.0,1
0,0,1.2349999999999999,0.0,0.0,0.0,1
0,0,0.4826666666666666,0.0,0.0,0.0,1
0,0,0.24833333333333332,0.0,0.0,0.0,1
0,0,0.497,0.0,0.0,0.0,1
0,0,0.24866666666666667,0.0,0.0,0.0,1
0,0,0.49733333333333335,0.0,0.0,0.0,1
0,0,0.7463333333333333,0.0,0.0,0.0,1
0,0,0.996,0.0,0.0,0.0,1
0,0,1.2456666666666667,0.0,0.0,0.0,1
0,0,0.4956666666666667,0.0,0.0,0.0,1
0,0,0.7456666666666667,0.0,0.0,0.0,1
0,0,0.25033333333333335,0.0,0.0,0.0,1
0,0,0.5006666666666667,0.0,0.0,0.0,1
0,0,0.7510000000000001,0.0,0.0,0.0,1
0,0,1.0023333333333335,0.0,0.0,0.0,1
0,0,1.253666666666667,0.0,0.0,0.0,1
0,0,0.5053333333333336,0.0,0.0,0.0,1
0,0,0.7583333333333336,0.0,0.0,0.0,1
0,0,1.0113333333333336,0.0,0.0,0.0,1
0,0,0.264666666666667,0.0,0.0,0.0,1
0,0,0.5183333333333336,0.0,0.0,0.0,1
0,0,0.7723333333333336,0.0,0.0,0.0,1
0,0,1.026666666666667,0.0,0.0,0.0,1
0,0,1.2813333333333337,0.0,0.0,0.0,1
0,0,1.5363333333333338,0.0,0.0,0.0,0.9926182573847402
0,0,0.7913333333333338,0.0,0.0,0.0,1
0,0,1.046666666666667,0.0,0.0,0.0,1
0,0,1.3020000000000005,0.0,0.0,0.0,1
0,0,1.5580000000000005,0.0,0.0,0.0,0.9826292741625183
0,0,1.8143333333333338,0.0,0.0,0.0,0.8154907975487453
0,0,1.0716666666666672,0.0,0.0,0.0,1
0,0,1.329333333333334,0.0,0.0,0.0,1
0,0,1.587333333333334,0.0,0.0,0.0,0.9669047450256079
0,0,1.845333333333334,0.0,0.0,0.0,0.799073882891839
0,0,2.1040000000000005,0.0,0.0,0.0,0.631057135465588
0,0,2.362666666666667,0.0,0.0,0.0,0.4638081967569483
0,0,2.6223333333333336,0.0,0.0,0.0,0.2967518559183584
0,0,2.882,0.0,0.0,0.0,0.1304438636290958
0,0,3.1420000000000003,0.0,0.0,0.0,0
0,0,1.4020000000000004,0.0,0.0,0.0,1
0,0,0.6623333333333337,0.0,0.0,0.0,1
0,0,0.922666666666667,0.0,0.0,0.0,1
0,0,0.26166666666666666,0.0,0.0,0.0,1
0,0,0.524,0.0,0.0,0.0,1
0,0,0.7866666666666666,0.0,0.0,0.0,1
0,0,0.26333333333333336,0.0,0.0,0.0,1
0,0,0.5283333333333333,0.0,0.0,0.0,1
0,0,0.7933333333333333,0.0,0.0,0.0,1
0,0,1.0586666666666666,0.0,0.0,0.0,1
0,0,0.3243333333333333,0.0,0.0,0.0,1
0,0,0.5903333333333334,0.0,0.0,0.0,1
0,0,0.8573333333333334,0.0,0.0,0.0,1
0,0,1.1243333333333334,0.0,0.0,0.0,1
0,0,1.3926666666666667,0.0,0.0,0.0,1
0,0,0.6613333333333333,0.0,0.0,0.0,1
0,0,0.26866666666666666,0.0,0.0,0.0,1
0,0,0.5376666666666667,0.0,0.0,0.0,1
0,0,0.8070000000000002,0.0,0.0,0.0,1
0,0,1.0763333333333336,0.0,0.0,0.0,1
0,0,1.3460000000000003,0.0,0.0,0.0,1
0,0,1.6160000000000003,0.0,0.0,0.0,0.9792424378509673
0,0,1.8863333333333336,0.0,0.0,0.0,0.8106717255609343
0,0,2.156666666666667,0.0,0.0,0.0,0.6410475236709852
0,0,2.427333333333334,0.0,0.0,0.0,0.47137674928549467
0,0,2.6980000000000004,0.0,0.0,0.0,0.3012429009239116
0,0,1.968666666666667,0.0,0.0,0.0,0.7620359397467625
0,0,2.239666666666667,0.0,0.0,0.0,0.5945298629289771
0,0,2.511,0.0,0.0,0.0,0.4247044974104361
0,0,1.7823333333333333,0.0,0.0,0.0,0.8825098361713721
0,0,2.054666666666667,0.0,0.0,0.0,0.7156081858737129
0,0,2.3273333333333337,0.0,0.0,0.0,0.5460480036326693
0,0,2.600333333333334,0.0,0.0,0.0,0.37724808811648236
0,0,2.873333333333334,0.0,0.0,0.0,0.21001242947524293
0,0,2.1476666666666673,0.0,0.0,0.0,0.6621671382957031
0,0,2.4220000000000006,0.0,0.0,0.0,0.4913841370399287
0,0,1.6970000000000005,0.0,0.0,0.0,0.9441859582470402
0,0,1.9730000000000005,0.0,0.0,0.0,0.7750641577363506
0,0,2.2490000000000006,0.0,0.0,0.0,0.6067673877099553
0,0,2.5250000000000004,0.0,0.0,0.0,0.43674384814834777
0,0,2.802333333333334,0.0,0.0,0.0,0.26719865929795134
0,0,2.0800000000000005,0.0,0.0,0.0,0.7153253876226112
0,0,2.3580000000000005,0.0,0.0,0.0,0.5445518317547798
0,0,2.636333333333334,0.0,0.0,0.0,0.3731449990530389
0,0,2.9153333333333338,0.0,0.0,0.0,0.20184598137733553
0,0,2.1950000000000003,0.0,0.0,0.0,0.6467897326741345
0,0,2.475,0.0,0.0,0.0,0.47471275617630415
0,0,2.755666666666667,0.0,0.0,0.0,0.3055581095735928
0,0,3.0370000000000004,0.0,0.0,0.0,0.13256874138945043
0,0,2.318666666666667,0.0,0.0,0.0,0.5746904867844916
0,0,2.600666666666667,0.0,0.0,0.0,0.40191533618218767
0,0,2.882666666666667,0.0,0.0,0.0,0.2302169331732235
0,0,3.1650000000000005,0.0,0.0,0.0,0.05873488038664833
0,0,2.447666666666667,0.0,0.0,0.0,0.49941692092648304
0,0,2.730666666666667,0.0,0.0,0.0,0.3264402845178711
0,0,3.0140000000000002,0.0,0.0,0.0,0.16053977384271345
0,0,3.2973333333333334,0.0,0.0,0.0,0
0,0,2.581,0.0,0.0,0.0,0.426532189876882
0,0,1.865,0.0,0.0,0.0,0.8646250676020071
0,0,2.149,0.0,0.0,0.0,0.6926243565125183
0,0,1.4333333333333333,0.0,0.0,0.0,1
0,0,0.7176666666666667,0.0,0.0,0.0,1
0,0,1.002,0.0,0.0,0.0,1
0,0,1.2866666666666666,0.0,0.0,0.0,1
0,0,1.5713333333333332,0.0,0.0,0.0,1
0,0,1.8563333333333332,0.0,0.0,0.0,0.8853763108399099
0,0,0.2853333333333333,0.0,0.0,0.0,1
0,0,0.5706666666666667,0.0,0.0,0.0,1
0,0,0.857,0.0,0.0,0.0,1
0,0,1.1433333333333333,0.0,0.0,0.0,1
0,0,0.43,0.0,0.0,0.0,1
0,0,0.717,0.0,0.0,0.0,1
0,0,1.004,0.0,0.0,0.0,1
0,0,1.2913333333333332,0.0,0.0,0.0,1
0,0,1.579,0.0,0.0,0.0,1
0,0,0.8673333333333333,0.0,0.0,0.0,1
0,0,0.2886666666666667,0.0,0.0,0.0,1
0,0,0.5780000000000001,0.0,0.0,0.0,1
0,0,0.8683333333333334,0.0,0.0,0.0,1
0,0,0.29033333333333333,0.0,0.0,0.0,1
0,0,0.581,0.0,0.0,0.0,1
0,0,0.8719999999999999,0.0,0.0,0.0,1
0,0,1.163333333333333,0.0,0.0,0.0,1
0,0,1.4546666666666663,0.0,0.0,0.0,1
0,0,0.7459999999999997,0.0,0.0,0.0,1
0,0,1.0376666666666663,0.0,0.0,0.0,1
0,0,1.3296666666666663,0.0,0.0,0.0,1
0,0,1.6219999999999997,0.0,0.0,0.0,1
0,0,1.914333333333333,0.0,0.0,0.0,0.8804639331516771
0,0,1.2066666666666663,0.0,0.0,0.0,1
0,0,1.499333333333333,0.0,0.0,0.0,1
0,0,0.7919999999999996,0.0,0.0,0.0,1
0,0,1.0856666666666663,0.0,0.0,0.0,1
0,0,1.379333333333333,0.0,0.0,0.0,1
0,0,1.6736666666666664,0.0,0.0,0.0,1
0,0,1.9679999999999997,0.0,0.0,0.0,0.8601167660618332
0,0,2.2623333333333333,0.0,0.0,0.0,0.6942965287006116
0,0,2.5566666666666666,0.0,0.0,0.0,0.5307240737294887
0,0,2.8513333333333333,0.0,0.0,0.0,0.3632022850759535
0,0,3.146,0.0,0.0,0.0,0.2000005709011563
0,0,2.441,0.0,0.0,0.0,0.6043301650310838
0,0,2.736333333333333,0.0,0.0,0.0,0.44535720596083256
0,0,3.0326666666666666,0.0,0.0,0.0,0.27722570046172257
0,0,2.3296666666666668,0.0,0.0,0.0,0.6837122403245758
0,0,2.6270000000000002,0.0,0.0,0.0,0.5162265788676983
0,0,2.9243333333333337,0.0,0.0,0.0,0.3504949049616564
0,0,3.2223333333333337,0.0,0.0,0.0,0.18245042173086035
0,0,2.5213333333333336,0.0,0.0,0.0,0.5779328328643227
0,0,2.820666666666667,0.0,0.0,0.0,0.4091282537461052
0,0,3.1203333333333334,0.0,0.0,0.0,0.24458008002076104
0,0,1.4206666666666667,0.0,0.0,0.0,1
0,0,0.7213333333333334,0.0,0.0,0.0,1
0,0,1.0223333333333333,0.0,0.0,0.0,1
0,0,1.3236666666666665,0.0,0.0,0.0,1
0,0,0.6249999999999999,0.0,0.0,0.0,1
0,0,0.9263333333333332,0.0,0.0,0.0,1
0,0,1.2283333333333333,0.0,0.0,0.0,1
0,0,1.5303333333333333,0.0,0.0,0.0,1
0,0,1.8326666666666667,0.0,0.0,0.0,0.9787800162784094
0,0,1.1356666666666666,0.0,0.0,0.0,1
0,0,1.4386666666666665,0.0,0.0,0.0,1
0,0,1.7416666666666665,0.0,0.0,0.0,1
0,0,2.045,0.0,0.0,0.0,0.8725641036823826
0,0,2.3486666666666665,0.0,0.0,0.0,0.7057023893696541
0,0,2.6526666666666663,0.0,0.0,0.0,0.538562758975909
0,0,1.9566666666666663,0.0,0.0,0.0,0.9231804475165681
0,0,2.2609999999999997,0.0,0.0,0.0,0.7563145593698773
0,0,1.5656666666666663,0.0,0.0,0.0,1
0,0,1.871333333333333,0.0,0.0,0.0,0.971077460100465
0,0,1.1773333333333331,0.0,0.0,0.0,1
0,0,1.484333333333333,0.0,0.0,0.0,1
0,0,1.7919999999999998,0.0,0.0,0.0,1
0,0,2.0999999999999996,0.0,0.0,0.0,0.8506198789677312
0,0,2.408333333333333,0.0,0.0,0.0,0.6819211334754269
0,0,1.7166666666666666,0.0,0.0,0.0,1
0,0,2.025,0.0,0.0,0.0,0.8936491042407538
0,0,2.333666666666667,0.0,0.0,0.0,0.7250906885226849
0,0,2.6423333333333336,0.0,0.0,0.0,0.5600249829598597
0,0,1.951666666666667,0.0,0.0,0.0,0.9379610800462749
0,0,2.2610000000000006,0.0,0.0,0.0,0.7701110420036037
0,0,2.5706666666666673,0.0,0.0,0.0,0.603157436734096
0,0,1.8806666666666674,0.0,0.0,0.0,0.9782156166872066
0,0,2.1910000000000007,0.0,0.0,0.0,0.8097119049122847
0,0,2.501333333333334,0.0,0.0,0.0,0.641491271991891
0,0,2.8130000000000006,0.0,0.0,0.0,0.4723409296354611
0,0,3.124666666666667,0.0,0.0,0.0,0.30573800741361645
0,0,2.4376666666666673,0.0,0.0,0.0,0.6799816945962769
0,0,1.7516666666666674,0.0,0.0,0.0,1
0,0,2.0660000000000007,0.0,0.0,0.0,0.884703992459387
0,0,1.3806666666666674,0.0,0.0,0.0,1
0,0,0.6970000000000007,0.0,0.0,0.0,1
0,0,0.3163333333333333,0.0,0.0,0.0,1
0,0,0.6326666666666666,0.0,0.0,0.0,1
0,0,0.31666666666666665,0.0,0.0,0.0,1
0,0,0.6333333333333333,0.0,0.0,0.0,1
0,0,0.317,0.0,0.0,0.0,1
0,0,0.634,0.0,0.0,0.0,1
0,0,0.3173333333333333,0.0,0.0,0.0,1
0,0,0.6359999999999999,0.0,0.0,0.0,1
0,0,0.9546666666666666,0.0,0.0,0.0,1
0,0,0.319,0.0,0.0,0.0,1
0,0,0.6393333333333333,0.0,0.0,0.0,1
0,0,0.9596666666666667,0.0,0.0,0.0,1
0,0,1.2803333333333333,0.0,0.0,0.0,1
0,0,1.6016666666666666,0.0,0.0,0.0,1
0,0,0.3213333333333333,0.0,0.0,0.0,1
0,0,0.643,0.0,0.0,0.0,1
0,0,0.9646666666666667,0.0,0.0,0.0,1
0,0,0.322,0.0,0.0,0.0,1
0,0,0.6443333333333333,0.0,0.0,0.0,1
0,0,0.3223333333333333,0.0,0.0,0.0,1
0,0,0.6446666666666666,0.0,0.0,0.0,1
0,0,0.32266666666666666,0.0,0.0,0.0,1
0,0,0.6453333333333333,0.0,0.0,0.0,1
0,0,0.32266666666666666,0.0,0.0,0.0,1
0,0,0.6456666666666666,0.0,0.0,0.0,1
0,0,0.9689999999999999,0.0,0.0,0.0,1
0,0,1.2923333333333331,0.0,0.0,0.0,1
0,0,1.6159999999999997,0.0,0.0,0.0,1
0,0,1.9399999999999997,0.0,0.0,0.0,0.9877437492284125
0,0,1.2639999999999998,0.0,0.0,0.0,1
0,0,1.5879999999999999,0.0,0.0,0.0,1
0,0,0.9119999999999999,0.0,0.0,0.0,1
0,0,1.2363333333333333,0.0,0.0,0.0,1
0,0,1.561,0.0,0.0,0.0,1
0,0,0.8863333333333332,0.0,0.0,0.0,1
0,0,1.2116666666666664,0.0,0.0,0.0,1
0,0,1.5369999999999997,0.0,0.0,0.0,1
0,0,0.8626666666666664,0.0,0.0,0.0,1
0,0,1.189333333333333,0.0,0.0,0.0,1
0,0,0.32766666666666666,0.0,0.0,0.0,1
0,0,0.6559999999999999,0.0,0.0,0.0,1
0,0,0.329,0.0,0.0,0.0,1
0,0,0.658,0.0,0.0,0.0,1
0,0,0.329,0.0,0.0,0.0,1
0,0,0.6583333333333333,0.0,0.0,0.0,1
0,0,0.9876666666666667,0.0,0.0,0.0,1
0,0,0.32966666666666666,0.0,0.0,0.0,1
0,0,0.6603333333333333,0.0,0.0,0.0,1
0,0,0.331,0.0,0.0,0.0,1
0,0,0.6626666666666667,0.0,0.0,0.0,1
0,0,0.33166666666666667,0.0,0.0,0.0,1
0,0,0.6633333333333333,0.0,0.0,0.0,1
0,0,0.9956666666666667,0.0,0.0,0.0,1
0,0,1.3283333333333334,0.0,0.0,0.0,1
0,0,0.6613333333333333,0.0,0.0,0.0,1
0,0,0.9949999999999999,0.0,0.0,0.0,1
0,0,1.3286666666666664,0.0,0.0,0.0,1
0,0,1.6629999999999998,0.0,0.0,0.0,1
0,0,1.9973333333333332,0.0,0.0,0.0,0.9877527510733384
0,0,2.332,0.0,0.0,0.0,0.8183052448456912
0,0,1.6669999999999998,0.0,0.0,0.0,1
0,0,2.002333333333333,0.0,0.0,0.0,0.9885972488844893
0,0,2.338333333333333,0.0,0.0,0.0,0.8213906665636227
0,0,1.674333333333333,0.0,0.0,0.0,1
0,0,2.0109999999999997,0.0,0.0,0.0,0.9880901226085995
0,0,2.348,0.0,0.0,0.0,0.8190965076166654
0,0,2.6849999999999996,0.0,0.0,0.0,0.6509546692539189
0,0,3.022333333333333,0.0,0.0,0.0,0.49176682896517526
0,0,3.36,0.0,0.0,0.0,0.32336551707040767
0,0,2.6976666666666667,0.0,0.0,0.0,0.654337918448588
0,0,3.036,0.0,0.0,0.0,0.48645354383103934
0,0,3.375,0.0,0.0,0.0,0.31835258944843553
0,0,3.715,0.0,0.0,0.0,0.14939841904654266
0,0,4.0553333333333335,0.0,0.0,0.0,0
0,0,3.3956666666666666,0.0,0.0,0.0,0.31366427855507484
0,0,3.7373333333333334,0.0,0.0,0.0,0.14874951105990553
0,0,4.079,0.0,0.0,0.0,0
0,0,4.420999999999999,0.0,0.0,0.0,0
0,0,4.763666666666666,0.0,0.0,0.0,0
0,0,4.106333333333332,0.0,0.0,0.0,0
0,0,4.449333333333332,0.0,0.0,0.0,0
0,0,4.7926666666666655,0.0,0.0,0.0,0
0,0,5.136666666666666,0.0,0.0,0.0,0
0,0,4.480666666666666,0.0,0.0,0.0,0
